1539171641,,,,,
1.467932463,0,600,0,0,0
1.469962835,0,600,505,511,0
1.486751556,0,600,502,501,0
1.50588131,0,600,503,501,0
1.547778606,0,600,505,497,0
1.564555645,0,600,510,496,0
1.568345547,0,600,511,500,0
1.612343311,0,600,512,502,0
1.616369247,0,600,514,504,0
1.643245459,0,600,515,505,0
1.672538757,0,600,517,509,0
1.692024946,0,600,517,509,0
1.698716402,0,600,518,509,0
1.714159489,0,600,517,508,0
1.755960464,0,600,515,510,0
1.758920431,0,600,516,512,0
1.778338671,0,600,516,511,0
1.819315434,0,600,518,509,0
1.821347475,0,600,517,510,0
1.8512609,0,600,514,511,0
1.883198977,0,600,511,511,0
1.885381222,0,600,510,505,0
1.903496742,0,600,511,504,0
1.922659159,0,600,511,503,0
1.963168859,0,600,511,506,0
1.965199947,0,600,511,502,0
1.985547543,0,600,512,502,0
2.027766466,0,600,511,504,0
2.033158779,0,600,510,506,0
2.049059391,0,600,511,504,0
2.092388391,0,600,512,503,0
2.095404387,0,600,512,506,0
2.112445354,0,600,513,508,0
2.152000904,0,600,513,505,0
2.172075033,0,600,512,506,0
2.174811363,0,600,513,508,0
2.194205284,0,600,512,506,0
2.235700846,0,600,512,504,0
2.252218246,0,600,514,504,0
2.268265247,0,600,514,507,0
2.300079107,0,600,512,507,0
2.303215504,0,600,509,506,0
2.320235968,0,600,510,502,0
2.339987993,0,600,510,504,0
2.366945744,0,600,510,504,0
2.384861708,0,600,511,504,0
2.402527571,0,600,511,504,0
2.443119526,0,600,512,505,0
2.459395409,0,600,513,507,0
2.475781679,0,600,513,508,0
2.507570982,0,600,514,505,0
2.509541273,0,600,514,508,0
2.52751112,0,600,513,509,0
2.570453882,0,600,512,507,0
2.573816776,0,600,513,505,0
2.591916323,0,600,512,506,0
2.610836744,0,600,512,507,0
2.651989222,0,600,515,506,0
2.664385319,0,600,517,507,0
2.6743083,0,600,520,511,0
2.714706659,0,600,519,514,0
2.731057167,0,600,518,513,0
2.746318579,0,600,518,512,0
2.778120756,0,600,519,513,0
2.783358812,0,600,520,515,0
2.798551083,0,600,524,513,0
2.827142954,0,600,525,514,0
2.858844995,0,600,523,516,0
2.87481308,0,600,520,520,0
2.883826971,0,600,516,513,0
2.922786713,0,600,512,511,0
2.925895929,0,600,510,509,0
2.944239378,0,600,507,505,0
2.985668421,0,600,506,504,0
2.989328384,0,600,506,498,0
3.01894784,0,600,505,498,0
3.027624846,0,600,507,499,0
3.066212893,0,600,506,499,0
3.082656145,0,600,506,499,0
3.09209919,0,600,507,499,0
3.130753994,0,600,508,500,0
3.135797739,0,600,509,500,0
3.153592825,0,600,510,500,0
3.194466591,0,600,510,503,0
3.197309017,0,600,510,505,0
3.213351011,0,600,510,506,0
3.235936165,0,600,508,501,0
3.262555361,0,600,508,501,0
3.278723955,0,600,507,502,0
3.298542738,0,600,507,500,0
3.338984489,0,600,508,500,0
3.343890667,0,600,509,500,0
3.360857487,0,600,511,505,0
3.402651548,0,600,511,503,0
3.405710697,0,600,512,502,0
3.422665358,0,600,511,502,0
3.444479465,0,600,510,504,0
3.483091116,0,600,511,506,0
3.487612486,0,600,511,502,0
3.514700413,0,600,513,505,0
3.54619503,0,600,514,508,0
3.549533129,0,600,514,508,0
3.569036007,0,600,512,507,0
3.609814167,0,600,511,505,0
3.615003109,0,600,512,507,0
3.6321733,0,600,513,502,0
