1539172403.6461935
1.4707002639770508,0,600,0,0,0
1.4849867820739746,0,600,499,496,0
1.5019311904907227,0,600,502,494,0
1.5177745819091797,0,600,509,494,0
1.5487945079803467,0,600,512,497,0
1.5658762454986572,0,600,512,504,0
1.581881046295166,0,600,513,504,0
1.6128087043762207,0,600,516,502,0
1.629331350326538,0,600,518,505,0
1.6453487873077393,0,600,518,510,0
1.6759464740753174,0,600,516,510,0
1.6937415599822998,0,600,514,508,0
1.7103712558746338,0,600,513,506,0
1.7250053882598877,0,600,511,506,0
1.756105661392212,0,600,510,505,0
1.7725374698638916,0,600,510,503,0
1.7890055179595947,0,600,509,501,0
1.8207480907440186,0,600,508,502,0
1.836885690689087,0,600,509,501,0
1.852921485900879,0,600,508,499,0
1.8842239379882812,0,600,510,503,0
1.9007747173309326,0,600,509,503,0
1.9177918434143066,0,600,509,502,0
1.9343206882476807,0,600,511,495,0
1.9653077125549316,0,600,512,501,0
1.9810869693756104,0,600,512,506,0
1.9964056015014648,0,600,511,506,0
2.0281033515930176,0,600,510,503,0
2.0445289611816406,0,600,509,503,0
2.061074733734131,0,600,510,503,0
2.0921859741210938,0,600,508,506,0
2.1076667308807373,0,600,506,500,0
2.124715566635132,0,600,505,502,0
2.140843629837036,0,600,504,500,0
2.1728568077087402,0,600,503,497,0
2.1884069442749023,0,600,503,495,0
2.2048325538635254,0,600,503,494,0
2.2359566688537598,0,600,506,497,0
2.2528140544891357,0,600,506,498,0
2.268613576889038,0,600,510,500,0
2.2997307777404785,0,600,511,500,0
2.3166468143463135,0,600,510,504,0
2.3318793773651123,0,600,509,504,0
2.347811222076416,0,600,509,501,0
2.3802731037139893,0,600,510,504,0
2.396217107772827,0,600,512,505,0
2.4117233753204346,0,600,512,507,0
2.4437525272369385,0,600,512,504,0
2.4603233337402344,0,600,511,505,0
2.476243257522583,0,600,510,505,0
2.5077085494995117,0,600,508,507,0
2.523777961730957,0,600,512,501,0
2.539734363555908,0,600,513,500,0
2.5553088188171387,0,600,513,506,0
2.5879766941070557,0,600,511,507,0
2.604858875274658,0,600,512,505,0
2.6200454235076904,0,600,512,505,0
2.651571273803711,0,600,512,507,0
2.6686997413635254,0,600,512,508,0
2.684231996536255,0,600,511,504,0
2.7158620357513428,0,600,512,502,0
2.7317826747894287,0,600,513,507,0
2.7473411560058594,0,600,514,506,0
2.763460159301758,0,600,513,507,0
2.7960519790649414,0,600,513,505,0
2.811314582824707,0,600,512,505,0
2.827272653579712,0,600,511,506,0
2.8599276542663574,0,600,511,503,0
2.876678466796875,0,600,512,502,0
2.8916211128234863,0,600,512,506,0
2.9232544898986816,0,600,513,505,0
2.938819169998169,0,600,513,506,0
2.954835891723633,0,600,517,505,0
2.970546007156372,0,600,516,511,0
3.001842737197876,0,600,514,511,0
3.018109083175659,0,600,511,508,0
3.034148693084717,0,600,510,503,0
3.066444158554077,0,600,510,503,0
3.083866834640503,0,600,508,504,0
3.098752737045288,0,600,508,501,0
3.131185531616211,0,600,509,500,0
3.1473751068115234,0,600,509,497,0
3.164085626602173,0,600,510,501,0
3.194002866744995,0,600,514,500,0
3.210991859436035,0,600,518,502,0
3.226905107498169,0,600,524,506,0
3.2427358627319336,0,600,528,508,0
3.2749483585357666,0,600,530,510,0
3.2900986671447754,0,600,527,516,0
3.3069779872894287,0,600,522,519,0
3.3387792110443115,0,600,514,519,0
3.3550212383270264,0,600,508,509,0
3.37060546875,0,600,505,501,0
3.401697874069214,0,600,502,499,0
3.417717933654785,0,600,502,499,0
3.434209108352661,0,600,503,497,0
3.4504032135009766,0,600,504,495,0
3.4829318523406982,0,600,507,500,0
3.4980757236480713,0,600,507,501,0
3.51377534866333,0,600,508,500,0
3.546149969100952,0,600,509,500,0
3.562800884246826,0,600,510,501,0
3.5783591270446777,0,600,512,506,0
3.609797954559326,0,600,511,507,0
3.6258838176727295,0,600,511,502,0
3.641833543777466,0,600,513,505,0
3.658616781234741,0,600,512,508,0
3.6895041465759277,0,600,512,506,0
3.7056784629821777,0,600,510,505,0
3.722217082977295,0,600,510,504,0
3.753805160522461,0,600,510,504,0
3.7702348232269287,0,600,510,504,0
3.785743236541748,0,600,513,502,0
3.8167779445648193,0,600,512,502,0
3.835362434387207,0,600,512,508,0
3.8497962951660156,0,600,512,507,0
3.866245985031128,0,600,513,503,0
3.897752285003662,0,600,515,505,0
3.9148881435394287,0,600,514,510,0
3.9303927421569824,0,600,513,508,0
3.9615790843963623,0,600,513,504,0
3.9780783653259277,0,600,516,505,0
3.9942100048065186,0,600,516,507,0
4.024933576583862,0,600,512,508,0
4.0420825481414795,0,600,510,502,0
4.057769536972046,0,600,510,503,0
4.073967218399048,0,600,510,503,0
4.105933427810669,0,600,511,503,0
4.121929883956909,0,600,510,503,0
